name,chrom,chrom_class,mean_jc_div
gu_1_chr4_298922_301498,4,macro_derived,0.48429794361046924
gu_3_chr4_309658_312798,4,macro_derived,0.4896443343407885
gu_4_chr4_448108_451226,4,macro_derived,0.48652104656447626
gu_5_chr4_981163_983769,4,macro_derived,0.48750444454480535
gu_7_chr4_991947_995087,4,macro_derived,0.48907874233708554
gu_16_chr4_1935361_1937938,4,macro_derived,0.5174347670165801
gu_18_chr4_2139291_2141793,4,macro_derived,0.524238227111135
gu_19_chr4_3924496_3927619,4,macro_derived,0.47720802231207843
gu_20_chr4_4026438_4029578,4,macro_derived,0.43411304524485683
gu_22_chr4_4037763_4040369,4,macro_derived,0.41210826069187184
gu_23_chr4_4228329_4231449,4,macro_derived,0.4914237277322405
gu_24_chr6_70293427_70296547,6,macro_derived,0.4816684266461774
gu_25_chr6_70663504_70666624,6,macro_derived,0.47635386559907794
gu_26_chr6_72402908_72404782,6,macro_derived,0.39603886882744527
gu_29_chr6_73334749_73337116,6,macro_derived,0.5340682796356555
gu_30_chr6_73433164_73436277,6,macro_derived,0.574895993575999
gu_31_chr6_73490814_73493957,6,macro_derived,0.48395068001915387
gu_32_chr6_74113181_74116302,6,macro_derived,0.47656878385616214
gu_33_chr6_70175147_70178267,6,macro_derived,0.48018885639613185
gu_35_chr6_73288931_73292222,6,macro_derived,0.41376997839732765
gu_36_chr8_163770_165951,8,macro_derived,0.3665046914038832
gu_38_chr8_561799_564686,8,macro_derived,0.44934622475770264
gu_39_chr8_954435_957322,8,macro_derived,0.4485998404486791
gu_40_chr8_2060286_2063172,8,macro_derived,0.4463918942611915
gu_41_chr8_2520781_2523667,8,macro_derived,0.44264222819518534
gu_42_chr8_2779323_2782209,8,macro_derived,0.4502426309674727
gu_43_chr8_3379643_3382530,8,macro_derived,0.44353715403706323
gu_44_chr8_3622730_3625614,8,macro_derived,0.4586286907370145
gu_45_chr8_4469169_4472055,8,macro_derived,0.4473811584347435
gu_48_chr8_6546811_6549698,8,macro_derived,0.44838828214229887
gu_49_chr8_6689486_6692372,8,macro_derived,0.44875342840233623
gu_50_chr8_6872748_6875634,8,macro_derived,0.45984941995521317
gu_51_chr8_6903107_6905994,8,macro_derived,0.45547655270168913
gu_52_chr8_7061067_7063953,8,macro_derived,0.4480531549537649
gu_53_chr8_7541345_7544232,8,macro_derived,0.44656428214474697
gu_54_chr8_7609801_7612687,8,macro_derived,0.45617119279272056
gu_55_chr8_10012503_10015385,8,macro_derived,0.45338200849650867
gu_56_chr8_533600_535963,8,macro_derived,0.4943856233922029
gu_58_chr8_908125_911010,8,macro_derived,0.4264086588665399
gu_59_chr8_1795658_1798546,8,macro_derived,0.4216062671010776
gu_66_chr8_2559338_2562224,8,macro_derived,0.43032897789873376
gu_67_chr8_6398922_6401808,8,macro_derived,0.4292591945362574
gu_68_chr8_6437555_6440441,8,macro_derived,0.48111935387445526
gu_69_chr8_7686186_7689073,8,macro_derived,0.42935332974434715
gu_70_chr8_8997873_9000381,8,macro_derived,0.4819188092967056
gu_71_chr8_9206594_9209481,8,macro_derived,0.47632606471799327
gu_72_chr8_9855137_9858023,8,macro_derived,0.4287242356819738
gu_73_chr8_10328635_10331520,8,macro_derived,0.4657680967102559
gu_76_chr10_3904389_3906347,10,chr10_ancestral,0.43469683444773954
gu_82_chr10_5097676_5101047,10,chr10_ancestral,0.5042128184794267
gu_90_chr10_5311707_5313905,10,chr10_ancestral,0.438871458292472
gu_91_chr10_5322743_5325331,10,chr10_ancestral,0.5187707986464257
gu_93_chr10_5366922_5370094,10,chr10_ancestral,0.44775726729170157
gu_95_chr10_5412627_5415548,10,chr10_ancestral,0.48879581887176
gu_97_chr10_5457762_5460935,10,chr10_ancestral,0.4677895669054719
gu_100_chr10_5502334_5503887,10,chr10_ancestral,0.672666571615921
gu_101_chr10_5546195_5548747,10,chr10_ancestral,0.5305115140292712
gu_103_chr10_5555765_5558329,10,chr10_ancestral,0.5354322352034406
gu_105_chr10_5596381_5599552,10,chr10_ancestral,0.4564870640724225
gu_107_chr10_5638807_5641491,10,chr10_ancestral,0.44959496689374767
gu_112_chr10_5716876_5719058,10,chr10_ancestral,0.44548197921188476
gu_114_chr10_5751726_5754333,10,chr10_ancestral,0.456147809397737
gu_115_chr10_5783064_5785890,10,chr10_ancestral,0.49429458743863575
gu_117_chr10_5822350_5825007,10,chr10_ancestral,0.5217460636836421
gu_119_chr10_5866549_5869720,10,chr10_ancestral,0.4452906232713151
gu_120_chr10_6653849_6656411,10,chr10_ancestral,0.5445616225434415
gu_121_chr10_6697273_6699884,10,chr10_ancestral,0.5366854328685217
gu_122_chr10_6762273_6764880,10,chr10_ancestral,0.5293794975473963
gu_125_chr10_6864401_6867008,10,chr10_ancestral,0.5213582116120303
gu_126_chr10_6927959_6930566,10,chr10_ancestral,0.528485541166698
gu_137_chr10_7004330_7006047,10,chr10_ancestral,0.6192896085526817
gu_141_chr10_7062143_7064751,10,chr10_ancestral,0.5490398409282502
gu_142_chr10_7115637_7118201,10,chr10_ancestral,0.5574651431909516
gu_143_chr10_7129995_7132566,10,chr10_ancestral,0.5461681396883085
gu_152_chr10_3920597_3923180,10,chr10_ancestral,0.489586283073677
gu_158_chr10_4955338_4957914,10,chr10_ancestral,0.37364135962251527
gu_160_chr10_4964802_4967378,10,chr10_ancestral,0.3749960752692834
gu_162_chr10_4974271_4976849,10,chr10_ancestral,0.372573600355382
gu_164_chr10_4983740_4986318,10,chr10_ancestral,0.3723977430051202
gu_166_chr10_4993209_4995787,10,chr10_ancestral,0.3723977430051202
gu_167_chr10_5002025_5004943,10,chr10_ancestral,0.4139004523800051
gu_169_chr10_5070799_5074169,10,chr10_ancestral,0.47770396114185815
gu_172_chr10_5125891_5128499,10,chr10_ancestral,0.4943828254031816
gu_175_chr10_5162767_5165661,10,chr10_ancestral,0.4652316023640981
gu_178_chr10_5230525_5233113,10,chr10_ancestral,0.42544233397056974
gu_180_chr10_5254541_5257140,10,chr10_ancestral,0.4917263272939978
gu_183_chr10_5291381_5294275,10,chr10_ancestral,0.4700442898531109
gu_187_chr10_5431829_5434033,10,chr10_ancestral,0.37473400855470484
gu_191_chr10_5523725_5526615,10,chr10_ancestral,0.42141286737603556
gu_195_chr10_5612309_5615498,10,chr10_ancestral,0.48582817180269405
gu_196_chr10_5652763_5655684,10,chr10_ancestral,0.3966424835645738
gu_201_chr10_5765305_5768216,10,chr10_ancestral,0.3915523980118068
gu_211_chr10_6688622_6691186,10,chr10_ancestral,0.5468143505444762
gu_213_chr10_6754978_6756154,10,chr10_ancestral,0.8217714568777489
gu_215_chr10_6785472_6788026,10,chr10_ancestral,0.47800618527719885
gu_216_chr10_6799817_6802381,10,chr10_ancestral,0.5527183642102953
gu_217_chr10_6855818_6858430,10,chr10_ancestral,0.5057804031739339
gu_218_chr10_6919275_6921877,10,chr10_ancestral,0.506119136214961
gu_219_chr10_6954663_6956207,10,chr10_ancestral,0.4481845085722437
gu_220_chr10_7053460_7056090,10,chr10_ancestral,0.5052919638402128
gu_223_chr10_10130940_10135773,10,chr10_ancestral,0.46916474511847484
gu_224_chr10_10138408_10141806,10,chr10_ancestral,0.46040765952245444
gu_225_chr10_10145360_10148750,10,chr10_ancestral,0.4689326355871418
gu_226_chr10_10152235_10155633,10,chr10_ancestral,0.4606760078172877
gu_227_chr10_10159187_10162585,10,chr10_ancestral,0.4624570008047912
gu_228_chr10_10166139_10169537,10,chr10_ancestral,0.4606760078172877
gu_229_chr10_10173091_10176489,10,chr10_ancestral,0.4615805100289287
gu_230_chr10_10180043_10183441,10,chr10_ancestral,0.46040765952245444
gu_231_chr10_10186995_10190393,10,chr10_ancestral,0.4606760078172877
gu_232_chr10_10193947_10197345,10,chr10_ancestral,0.4606760078172877
gu_233_chr10_10200830_10204228,10,chr10_ancestral,0.46040765952245444
gu_234_chr10_10207714_10211112,10,chr10_ancestral,0.46339261870973686
gu_235_chr10_10214666_10218064,10,chr10_ancestral,0.4606835037747969
gu_236_chr10_10221618_10225013,10,chr10_ancestral,0.4638219367144486
gu_237_chr10_10228567_10231965,10,chr10_ancestral,0.4606835037747969
gu_238_chr10_10235519_10238909,10,chr10_ancestral,0.4689326355871418
gu_239_chr10_10242462_10245852,10,chr10_ancestral,0.4725354692165838
gu_240_chr10_10249405_10252803,10,chr10_ancestral,0.4617831184109038
gu_241_chr10_10256356_10259754,10,chr10_ancestral,0.46231238119248924
gu_242_chr10_10263307_10266697,10,chr10_ancestral,0.47031057411900773
gu_243_chr10_10270182_10273572,10,chr10_ancestral,0.4690447172815458
gu_244_chr10_10277057_10280447,10,chr10_ancestral,0.4712117994943764
gu_245_chr10_10284001_10287390,10,chr10_ancestral,0.4693650227030551
gu_246_chr10_10290944_10294332,10,chr10_ancestral,0.4621538141773566
gu_247_chr10_10297886_10301271,10,chr10_ancestral,0.4621538141773566
gu_248_chr10_10304777_10308166,10,chr10_ancestral,0.4718760064729842
gu_249_chr10_10311720_10315106,10,chr10_ancestral,0.4707928024684508
gu_250_chr10_10318612_10322001,10,chr10_ancestral,0.46811783184804595
gu_251_chr10_10339021_10342419,10,chr10_ancestral,0.45560341770134316
gu_252_chr10_10345974_10349369,10,chr10_ancestral,0.4571742653249818
gu_253_chr10_10352924_10356322,10,chr10_ancestral,0.46650714629997864
gu_254_chr10_10359877_10363275,10,chr10_ancestral,0.46615290163618567
gu_255_chr10_10366830_10370228,10,chr10_ancestral,0.46511327910912953
gu_256_chr10_10373717_10377103,10,chr10_ancestral,0.44211851327687923
gu_257_chr10_10380615_10384001,10,chr10_ancestral,0.4400493028731546
gu_258_chr10_10387515_10390901,10,chr10_ancestral,0.44224217841676694
gu_259_chr10_10394390_10397776,10,chr10_ancestral,0.44110234245911917
gu_260_chr10_10401290_10404676,10,chr10_ancestral,0.44110234245911917
gu_261_chr10_10408190_10411576,10,chr10_ancestral,0.4403908006408288
gu_262_chr10_10415090_10418476,10,chr10_ancestral,0.44110234245911917
gu_263_chr10_10421965_10425351,10,chr10_ancestral,0.4403908006408288
gu_264_chr10_10428865_10432251,10,chr10_ancestral,0.44110234245911917
gu_265_chr10_10435765_10439151,10,chr10_ancestral,0.44110234245911917
gu_266_chr10_10442665_10446054,10,chr10_ancestral,0.4452594061810602
gu_267_chr10_10449568_10452950,10,chr10_ancestral,0.4424257959968789
gu_326_chr11_33907931_33910505,11,micro_derived,0.5082288758563029
gu_329_chr11_34126498_34129409,11,micro_derived,0.49112482323004325
gu_330_chr11_34143737_34146649,11,micro_derived,0.48748223686344233
gu_336_chr11_34313543_34316449,11,micro_derived,0.46564052276553025
gu_338_chr11_34496092_34499003,11,micro_derived,0.4859751505282357
gu_340_chr11_34605916_34608828,11,micro_derived,0.48929038352792703
gu_341_chr11_34702898_34705805,11,micro_derived,0.4626114730608623
gu_342_chr11_34722667_34725578,11,micro_derived,0.4847473683038377
gu_343_chr11_32515810_32518980,11,micro_derived,0.43411304524485683
gu_345_chr11_32527144_32529750,11,micro_derived,0.413619310655804
gu_348_chr11_33673944_33676850,11,micro_derived,0.37743709053075325
gu_352_chr11_33792803_33794994,11,micro_derived,0.4014245462254535
gu_361_chr11_34249258_34252169,11,micro_derived,0.3859957091985402
gu_363_chr11_34392743_34395320,11,micro_derived,0.5225540274740402
gu_365_chr11_34582309_34584886,11,micro_derived,0.5291415091597539
gu_366_chr12_21271157_21274044,12,micro_derived,0.4820914770637908
gu_371_chr13_19743454_19745835,13,micro_derived,0.4967369532316127
gu_373_chr15_136776_139917,15,micro_derived,0.45858886806872556
gu_374_chr15_159921_161406,15,micro_derived,0.6005152794058385
gu_379_chr15_370165_371758,15,micro_derived,0.561671467671245
gu_380_chr15_416712_419598,15,micro_derived,0.4572473384929085
gu_381_chr15_168099_171240,15,micro_derived,0.4131141098144558
gu_382_chr16_1835091_1837658,16,micro_derived,0.43828101308439665
gu_386_chr16_1937881_1940448,16,micro_derived,0.45181165617427643
gu_416_chr18_2025672_2027465,18,micro_derived,0.4237457904319389
gu_418_chr21_6067441_6070352,21,micro_derived,0.494403546379196
gu_422_chr21_6793680_6796795,21,micro_derived,0.5657657709861208
gu_424_chr21_6874761_6877122,21,micro_derived,0.5579313716459258
gu_427_chr21_7056153_7058762,21,micro_derived,0.4504031277120736
gu_429_chr21_7089478_7092596,21,micro_derived,0.45463488465485796
gu_431_chr21_7224765_7227374,21,micro_derived,0.4441219446867161
gu_433_chr21_7400057_7402666,21,micro_derived,0.4456681637277029
gu_437_chr21_7592380_7595292,21,micro_derived,0.5058066232185487
gu_438_chr21_7611799_7614717,21,micro_derived,0.4923897653492698
gu_441_chr21_7806553_7809462,21,micro_derived,0.5080982394322431
gu_444_chr21_7974356_7977267,21,micro_derived,0.514027893083526
gu_447_chr21_8071577_8074487,21,micro_derived,0.5135362785615336
gu_450_chr21_5982716_5985322,21,micro_derived,0.5197473076943464
gu_455_chr21_6661093_6664004,21,micro_derived,0.37247660301632607
gu_456_chr21_6946128_6949272,21,micro_derived,0.4079475361290008
gu_458_chr21_7456977_7460095,21,micro_derived,0.40643481220256256
gu_460_chr21_7574641_7577219,21,micro_derived,0.5343237516911071
gu_465_chr21_8163177_8165754,21,micro_derived,0.5244006730713344
gu_466_chr21_8276991_8280113,21,micro_derived,0.48584547367010733
gu_468_chr23_235937_238532,23,micro_derived,0.4963296894563529
gu_470_chr23_376504_379415,23,micro_derived,0.4906224755130739
gu_471_chr23_393816_396728,23,micro_derived,0.49037632978853196
gu_472_chr23_411093_414005,23,micro_derived,0.48479309093659917
